,id,address,coord,district
12471,200464,"город Москва, Профсоюзная улица, дом 104",37.523456 55.64192,"Россия, Москва, Юго-Западный административный округ, район Коньково, 48-50-й квартал"
12510,194304,"город Москва, Ленинградский проспект, дом 80, корпус 17",37.511508 55.807951,"Россия, Москва, Северный административный округ, район Сокол"
12528,195984,"город Москва, Ленинский проспект, дом 54",37.560368 55.697909,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
12529,196040,"город Москва, Ленинский проспект, дом 54",37.560368 55.697909,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
12565,192908,"город Москва, Варшавское шоссе, дом 102, строение 2",37.618956 55.644623,"Россия, Москва, Южный административный округ, Нагорный район"
12576,204577,"город Москва, Профсоюзная улица, дом 76",37.54356 55.66076,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
12630,203810,"город Москва, Профсоюзная улица, дом 27, корпус 1",37.559541 55.6739,"Россия, Москва, Юго-Западный административный округ, район Черёмушки, Новые Черёмушки квартал 22-23"
12676,200639,"город Москва, Каширское шоссе, дом 52",37.668022 55.645964,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
12677,200657,"город Москва, Каширское шоссе, дом 52",37.668022 55.645964,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
12679,197354,"город Москва, Каширское шоссе, дом 53, корпус 4",37.693597 55.639344,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово, молодёжный жилой комплекс Сабурово"
12714,193628,"город Москва, проспект Вернадского, дом 105, корпус 1",37.485861 55.662354,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
12723,199696,"город Москва, Кутузовский проспект, дом 36, строение 11",37.526717 55.741987,"Россия, Москва, Западный административный округ, район Дорогомилово"
12726,199046,"город Москва, проспект Вернадского, дом 37, корпус 2",37.509451 55.677428,"Россия, Москва, Западный административный округ, район Проспект Вернадского"
12762,198182,"город Москва, проспект Мира, дом 102, корпус 1",37.636671 55.800595,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
12763,197489,"город Москва, проспект Мира, дом 102, корпус 1",37.636671 55.800595,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
12764,197518,"город Москва, проспект Мира, дом 102, корпус 1",37.636671 55.800595,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
12778,198860,"город Москва, проспект Мира, дом 211, корпус 1",37.66265 55.844041,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
12879,202670,"город Москва, Профсоюзная улица, дом 3",37.572396 55.685726,"Россия, Москва, Юго-Западный административный округ, Академический район"
12887,202756,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
12888,202743,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
12889,200591,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12890,200593,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12891,200597,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12892,200598,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12893,200533,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12894,200537,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12895,200543,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12896,200567,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12897,200572,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12898,200573,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12899,200576,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12900,200582,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12901,200583,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12902,200585,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12903,200586,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
12904,203280,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
12905,203395,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
12906,202474,"город Москва, Профсоюзная улица, дом 109, корпус 2",37.519863 55.632901,"Россия, Москва, Юго-Западный административный округ, район Коньково, 7-9-й микрорайон"
12919,201222,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
12920,201230,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
12921,201231,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
12922,201244,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
12923,198307,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
12930,203995,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
12931,203952,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
12932,203948,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
12933,203936,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
12934,203266,"город Москва, Профсоюзная улица, дом 65, корпус 1",37.537901 55.653309,"Россия, Москва, Юго-Западный административный округ, район Коньково, 41-й квартал района Коньково"
12953,202895,"город Москва, Профсоюзная улица, дом 64",37.547405 55.666482,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
12954,203844,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
12955,203845,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
12956,200711,"город Москва, Профсоюзная улица, дом 118",37.521129 55.636306,"Россия, Москва, Юго-Западный административный округ, район Коньково, 48-50-й квартал"
12967,199303,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
12969,202172,"город Москва, Кутузовский проспект, дом 12, строение 9",37.557772 55.749836,"Россия, Москва, Западный административный округ, район Дорогомилово"
12970,203006,"город Москва, Кутузовский проспект, дом 12, строение 1",37.5592 55.750788,"Россия, Москва, Западный административный округ, район Дорогомилово"
12971,203578,"город Москва, Кутузовский проспект, дом 12, строение 1",37.5592 55.750788,"Россия, Москва, Западный административный округ, район Дорогомилово"
13034,199954,"город Москва, Ленинградский проспект, дом 72, корпус 3",37.520833 55.804951,"Россия, Москва, Северный административный округ, район Аэропорт"
13063,196504,"город Москва, Варшавское шоссе, дом 23",37.622297 55.694875,"Россия, Москва, Южный административный округ, Донской район"
13068,182842,"город Москва, Кировоградская улица, дом 9, корпус 1",37.61229 55.625567,"Россия, Москва, Южный административный округ, район Чертаново Северное"
13069,194787,"город Москва, Кировоградская улица, дом 9, корпус 1",37.61229 55.625567,"Россия, Москва, Южный административный округ, район Чертаново Северное"
13110,204434,"город Москва, Кировоградская улица, дом 14",37.60593 55.622604,"Россия, Москва, Южный административный округ, район Чертаново Северное"
13118,196480,"город Москва, Каширское шоссе, владение 25Б",37.647998 55.656265,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
13119,197771,"город Москва, Варшавское шоссе, дом 87Б",37.620698 55.653644,"Россия, Москва, Южный административный округ, Нагорный район"
13122,202767,"город Москва, Варшавское шоссе, дом 97",37.624247 55.633221,"Россия, Москва, Южный административный округ, район Чертаново Северное"
13125,195461,"город Москва, Кировоградская улица, владение 15А",37.603415 55.609924,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
13138,203497,"город Москва, Варшавское шоссе, дом 86А",37.618776 55.649997,"Россия, Москва, Южный административный округ, Нагорный район"
13140,194582,"город Москва, Варшавское шоссе, дом 160",37.59524 55.582986,"Россия, Москва, Южный административный округ, район Чертаново Южное"
13145,199139,"город Москва, Варшавское шоссе, дом 160",37.59524 55.582986,"Россия, Москва, Южный административный округ, район Чертаново Южное"
13150,196277,"город Москва, Варшавское шоссе, дом 170А",37.595465 55.581368,"Россия, Москва, Южный административный округ, район Чертаново Южное"
13202,150635,"город Москва, Пресненская набережная, дом 8, строение 1",37.539078 55.747115,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
13219,194911,"город Москва, Пресненская набережная, дом 6, строение 2",37.540245 55.748179,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
13223,194250,"город Москва, Пресненская набережная, дом 10, строение 2",37.534954 55.74751,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
13224,200672,"город Москва, Пресненская набережная, дом 10, строение 2",37.534954 55.74751,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
13225,200624,"город Москва, Пресненская набережная, дом 10, строение 2",37.534954 55.74751,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
13226,200292,"город Москва, Пресненская набережная, дом 10, строение 2",37.534954 55.74751,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
13227,199206,"город Москва, Пресненская набережная, дом 10, строение 2",37.534954 55.74751,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
13269,198837,"город Москва, проспект Мира, дом 188Б, корпус 2",37.658338 55.835008,"Россия, Москва, Северо-Восточный административный округ, район Ростокино, жилой комплекс Триколор"
13292,200502,"город Москва, Ленинградский проспект, дом 36",37.559379 55.791243,"Россия, Москва, Северный административный округ, район Аэропорт"
13293,200499,"город Москва, Ленинградский проспект, дом 36",37.559379 55.791243,"Россия, Москва, Северный административный округ, район Аэропорт"
13304,195150,"город Москва, Варшавское шоссе, владение 132/1",37.609416 55.620921,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
13305,195599,"город Москва, Варшавское шоссе, владение 132/1",37.609416 55.620921,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
13346,197674,"город Москва, Ленинградский проспект, дом 72, корпус 1",37.520339 55.805791,"Россия, Москва, Северный административный округ, район Аэропорт"
13357,204134,"город Москва, Профсоюзная улица, дом 76",37.54356 55.66076,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
13365,202479,"город Москва, Профсоюзная улица, дом 109, корпус 2",37.519863 55.632901,"Россия, Москва, Юго-Западный административный округ, район Коньково, 7-9-й микрорайон"
13368,197716,"город Москва, Профсоюзная улица, дом 2/22",37.572378 55.687477,"Россия, Москва, Юго-Западный административный округ, Академический район"
13391,197770,"город Москва, Варшавское шоссе, дом 87Б",37.620698 55.653644,"Россия, Москва, Южный административный округ, Нагорный район"
13395,204696,"город Москва, Кировоградская улица, дом 14",37.60593 55.622604,"Россия, Москва, Южный административный округ, район Чертаново Северное"
13425,172314,"город Москва, Ленинградский проспект, дом 78, корпус 1",37.513296 55.806059,"Россия, Москва, Северный административный округ, район Аэропорт"
13426,197823,"город Москва, Ленинградский проспект, дом 74, корпус 1",37.516952 55.805133,"Россия, Москва, Северный административный округ, район Аэропорт"
13434,201238,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
13441,196179,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
13442,200495,"город Москва, Ленинградский проспект, дом 36",37.559379 55.791243,"Россия, Москва, Северный административный округ, район Аэропорт"
13450,203442,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
13453,200494,"город Москва, Ленинградский проспект, дом 36",37.559379 55.791243,"Россия, Москва, Северный административный округ, район Аэропорт"
13454,203950,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
13462,194628,"город Москва, Варшавское шоссе, дом 160",37.59524 55.582986,"Россия, Москва, Южный административный округ, район Чертаново Южное"
13472,203842,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
13481,198194,"город Москва, проспект Вернадского, дом 86А",37.480993 55.663019,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
13493,204132,"город Москва, Профсоюзная улица, дом 76",37.54356 55.66076,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
13498,195769,"город Москва, Профсоюзная улица, дом 102, строение 1",37.526232 55.643658,"Россия, Москва, Юго-Западный административный округ, район Коньково, 44-47-й квартал района Коньково"
13499,198181,"город Москва, Ленинградский проспект, дом 62А",37.532098 55.801835,"Россия, Москва, Северный административный округ, район Аэропорт"
13502,190341,"город Москва, Ленинградский проспект, дом 36",37.559379 55.791243,"Россия, Москва, Северный административный округ, район Аэропорт"
13545,215249,"город Москва, Каширское шоссе, дом 7, корпус 1",37.628873 55.669513,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
13565,215263,"город Москва, Ленинградский проспект, дом 4/2",37.582116 55.778735,"Россия, Москва, Северный административный округ, район Беговой"
13566,205451,"город Москва, Ленинградский проспект, дом 4/2",37.582116 55.778735,"Россия, Москва, Северный административный округ, район Беговой"
13567,212055,"город Москва, Ленинградский проспект, дом 33, корпус 3",37.560772 55.787001,"Россия, Москва, Северный административный округ, район Беговой"
13568,215866,"город Москва, Ленинградский проспект, дом 75, корпус 1",37.512344 55.804951,"Россия, Москва, Северный административный округ, район Сокол"
13569,214689,"город Москва, Ленинский проспект, дом 70/11",37.543318 55.687497,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
13570,209712,"город Москва, Ленинский проспект, дом 70/11",37.543318 55.687497,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
13571,206064,"город Москва, Ленинский проспект, дом 73/8",37.547405 55.688553,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
13572,206873,"город Москва, Ленинский проспект, дом 77, корпус 1",37.543192 55.685782,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
13578,206041,"город Москва, Ленинградский проспект, дом 65",37.519458 55.802993,"Россия, Москва, Северный административный округ, район Сокол"
13579,218510,"город Москва, Ленинский проспект, дом 3",37.608185 55.726142,"Россия, Москва, Центральный административный округ, район Якиманка"
13580,223439,"город Москва, Ленинский проспект, дом 39/1",37.582817 55.707451,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
13581,214744,"город Москва, Ленинский проспект, дом 57",37.561544 55.696575,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
13584,221235,"город Москва, проспект Мира, дом 175",37.659236 55.838364,"Россия, Москва, Северо-Восточный административный округ, район Ростокино"
13620,204879,"город Москва, Профсоюзная улица, дом 2/22",37.572378 55.687477,"Россия, Москва, Юго-Западный административный округ, Академический район"
13621,209191,"город Москва, Профсоюзная улица, дом 13/12",37.566467 55.680554,"Россия, Москва, Юго-Западный административный округ, Академический район"
13622,198954,"город Москва, Профсоюзная улица, дом 15",37.565335 55.679509,"Россия, Москва, Юго-Западный административный округ, Академический район"
13735,205034,"город Москва, Ленинградский проспект, дом 69, строение 1",37.517716 55.802811,"Россия, Москва, Северный административный округ, район Сокол"
13736,205536,"город Москва, Варшавское шоссе, дом 152, корпус 2",37.598339 55.591259,"Россия, Москва, Южный административный округ, район Чертаново Южное"
13755,206196,"город Москва, Профсоюзная улица, дом 104",37.523456 55.64192,"Россия, Москва, Юго-Западный административный округ, район Коньково, 48-50-й квартал"
13756,213217,"город Москва, Профсоюзная улица, дом 104",37.523456 55.64192,"Россия, Москва, Юго-Западный административный округ, район Коньково, 48-50-й квартал"
13757,217078,"город Москва, Ленинский проспект, дом 119",37.488727 55.651516,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
13770,211686,"город Москва, Варшавское шоссе, дом 141, корпус 11",37.601798 55.588415,"Россия, Москва, Южный административный округ, район Чертаново Южное, жилой комплекс Варшавское шоссе 141"
13771,215542,"город Москва, Варшавское шоссе, дом 141, корпус 11",37.601798 55.588415,"Россия, Москва, Южный административный округ, район Чертаново Южное, жилой комплекс Варшавское шоссе 141"
13772,195742,"город Москва, Варшавское шоссе, дом 141, корпус 10",37.602714 55.589198,"Россия, Москва, Южный административный округ, район Чертаново Южное, жилой комплекс Варшавское шоссе 141"
13809,205129,"город Москва, проспект Вернадского, дом 29",37.516449 55.681712,"Россия, Москва, Юго-Западный административный округ, Ломоносовский район"
13810,219327,"город Москва, Ленинский проспект, дом 2",37.611392 55.729524,"Россия, Москва, Центральный административный округ, район Якиманка"
13839,218158,"город Москва, Варшавское шоссе, дом 83, строение 1",37.62051 55.655818,"Россия, Москва, Южный административный округ, Нагорный район"
13841,222493,"город Москва, Профсоюзная улица, дом 109",37.52156 55.633013,"Россия, Москва, Юго-Западный административный округ, район Коньково, 7-9-й микрорайон"
13842,222496,"город Москва, Профсоюзная улица, дом 109",37.52156 55.633013,"Россия, Москва, Юго-Западный административный округ, район Коньково, 7-9-й микрорайон"
13853,213859,"город Москва, Варшавское шоссе, дом 116",37.617195 55.633922,"Россия, Москва, Южный административный округ, район Чертаново Северное"
13864,215839,"город Москва, проспект Вернадского, дом 41, строение 3",37.504564 55.674504,"Россия, Москва, Западный административный округ, район Проспект Вернадского"
13865,205092,"город Москва, проспект Вернадского, дом 123, строение 2",37.481397 55.655767,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
13915,206333,"город Москва, Ленинградский проспект, дом 36",37.559379 55.791243,"Россия, Москва, Северный административный округ, район Аэропорт"
13916,218239,"город Москва, Ленинградский проспект, дом 36",37.559379 55.791243,"Россия, Москва, Северный административный округ, район Аэропорт"
13919,206327,"город Москва, Ленинградский проспект, дом 36",37.559379 55.791243,"Россия, Москва, Северный административный округ, район Аэропорт"
13920,210604,"город Москва, Ленинградский проспект, дом 36",37.559379 55.791243,"Россия, Москва, Северный административный округ, район Аэропорт"
13940,210951,"город Москва, проспект Мира, дом 224",37.670151 55.844571,"Россия, Москва, Северо-Восточный административный округ, Ярославский район"
13978,215265,"город Москва, Каширское шоссе, дом 80",37.709093 55.624505,"Россия, Москва, Южный административный округ, район Орехово-Борисово Северное"
13979,215266,"город Москва, Каширское шоссе, дом 80",37.709093 55.624505,"Россия, Москва, Южный административный округ, район Орехово-Борисово Северное"
13980,215267,"город Москва, Каширское шоссе, дом 80",37.709093 55.624505,"Россия, Москва, Южный административный округ, район Орехово-Борисово Северное"
13981,220730,"город Москва, Каширское шоссе, дом 57, корпус 4",37.696337 55.638211,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово, молодёжный жилой комплекс Сабурово"
13985,220741,"город Москва, Каширское шоссе, дом 57, корпус 6",37.696858 55.638734,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово, молодёжный жилой комплекс Сабурово"
13987,209468,"город Москва, Варшавское шоссе, дом 39",37.624121 55.684478,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
14000,212125,"город Москва, проспект Мира, дом 26, строение 1",37.633068 55.77796,"Россия, Москва, Центральный административный округ, Мещанский район"
14023,211096,"город Москва, проспект Мира, дом 122, корпус 1",37.640102 55.812368,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
14056,217897,"город Москва, Варшавское шоссе, дом 56, строение 2",37.619854 55.666167,"Россия, Москва, Южный административный округ, Нагорный район"
14057,208272,"город Москва, Варшавское шоссе, дом 145, корпус 8",37.60257 55.578574,"Россия, Москва, Южный административный округ, район Чертаново Южное"
14064,221385,"город Москва, Каширское шоссе, дом 3, корпус 2, строение 9",37.631622 55.672016,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
14065,221371,"город Москва, Каширское шоссе, дом 3, корпус 2, строение 9",37.631622 55.672016,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
14066,221406,"город Москва, Каширское шоссе, дом 3, корпус 2, строение 9",37.631622 55.672016,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
14067,221568,"город Москва, Каширское шоссе, дом 3, корпус 2, строение 9",37.631622 55.672016,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
14068,221585,"город Москва, Каширское шоссе, дом 3, корпус 2, строение 9",37.631622 55.672016,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
14069,221588,"город Москва, Каширское шоссе, дом 3, корпус 2, строение 9",37.631622 55.672016,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
14070,221563,"город Москва, Каширское шоссе, дом 3, корпус 2, строение 9",37.631622 55.672016,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
14071,221489,"город Москва, Каширское шоссе, дом 3, корпус 2, строение 9",37.631622 55.672016,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
14133,211319,"город Москва, проспект Мира, дом 102, корпус 1",37.636671 55.800595,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
14134,223200,"город Москва, проспект Мира, дом 102, корпус 2",37.636715 55.801536,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
14173,211420,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
14174,211445,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
14175,211424,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
14176,211425,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
14177,211427,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
14178,211430,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
14179,211431,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
14180,211198,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
14181,211207,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
14185,211211,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
14312,204954,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
14346,215600,"город Москва, проспект Вернадского, дом 86Б",37.481469 55.661684,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
14347,215602,"город Москва, проспект Вернадского, дом 86Б",37.481469 55.661684,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
14348,215607,"город Москва, проспект Вернадского, дом 86Б",37.481469 55.661684,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
14349,214742,"город Москва, проспект Вернадского, дом 86Б, строение 1",37.480301 55.662237,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
14350,214747,"город Москва, проспект Вернадского, дом 86Б, строение 1",37.480301 55.662237,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
14351,214734,"город Москва, проспект Вернадского, дом 86Б, строение 1",37.480301 55.662237,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
